"No.","Time","Source","Destination","Protocol","Length","Info"
"47","0.000021","1.1.188.226","1.2.189.64","UDP","292","16403  >  16403 Len=246"
"48","0.000021","1.1.14.5","1.2.186.129","UDP","292","16403  >  16403 Len=246"
"49","0.000022","1.1.0.147","1.2.181.5","UDP","976","16403  >  16403 Len=930"
"50","0.000023","1.2.80.21","1.1.79.33","UDP","742","16403  >  16403 Len=696"
"51","0.000023","1.1.53.177","1.2.54.165","UDP","292","16403  >  16403 Len=246"
"52","0.000023","1.2.147.157","1.1.147.49","UDP","227","16403  >  16403 Len=181"
"53","0.000023","1.1.120.73","1.2.120.167","UDP","292","16403  >  16403 Len=246"
"54","0.000024","1.1.132.208","1.2.49.87","UDP","426","16403  >  16403 Len=380"
"55","0.000024","1.1.121.20","1.2.122.16","UDP","292","16403  >  16403 Len=246"
"56","0.000024","1.1.127.218","1.2.180.239","UDP","292","16403  >  16403 Len=246"
"57","0.000025","1.2.0.171","1.1.0.77","UDP","227","16403  >  16403 Len=181"
"58","0.000026","1.1.139.80","1.2.63.191","UDP","292","16403  >  16403 Len=246"
"59","0.000026","1.1.6.185","1.2.7.40","UDP","292","16403  >  16403 Len=246"
"60","0.000027","1.1.105.59","1.2.221.156","UDP","292","16403  >  16403 Len=246"
"61","0.000030","1.1.78.83","1.2.250.189","UDP","976","16403  >  16403 Len=930"
"62","0.000030","1.1.23.35","1.2.163.144","UDP","292","16403  >  16403 Len=246"
"63","0.000031","1.1.226.153","1.2.87.142","UDP","292","16403  >  16403 Len=246"
"64","0.000031","1.1.240.215","1.2.241.202","UDP","292","16403  >  16403 Len=246"
"65","0.000031","1.1.149.211","1.2.34.66","UDP","292","16403  >  16403 Len=246"
"66","0.000033","1.1.9.127","1.2.10.144","UDP","976","16403  >  16403 Len=930"
"67","0.000034","1.1.130.154","1.2.55.39","UDP","426","16403  >  16403 Len=380"
"68","0.000034","1.1.2.222","1.2.183.76","UDP","292","16403  >  16403 Len=246"
"69","0.000035","1.2.93.139","1.1.93.44","UDP","227","16403  >  16403 Len=181"
"70","0.000035","1.1.56.230","1.2.141.83","UDP","976","16403  >  16403 Len=930"
"71","0.000036","1.1.77.124","1.2.78.88","UDP","292","16403  >  16403 Len=246"
"72","0.000036","1.2.30.46","1.1.169.53","UDP","227","16403  >  16403 Len=181"
"73","0.000037","1.1.232.75","1.2.232.169","UDP","976","16403  >  16403 Len=930"
"74","0.000038","1.1.230.21","1.2.230.135","UDP","292","16403  >  16403 Len=246"
"75","0.000038","1.1.59.248","1.2.136.104","UDP","292","16403  >  16403 Len=246"
"76","0.000040","1.2.189.31","1.1.188.173","UDP","227","16403  >  16403 Len=181"
"77","0.000042","1.1.238.27","1.2.90.139","UDP","976","16403  >  16403 Len=930"
"78","0.000043","1.1.72.46","1.2.72.140","UDP","292","16403  >  16403 Len=246"
"79","0.000043","1.1.73.125","1.2.74.179","UDP","292","16403  >  16403 Len=246"
"80","0.000043","1.1.237.23","1.2.89.138","UDP","292","16403  >  16403 Len=246"
"81","0.000044","1.2.180.117","1.1.180.9","UDP","227","16403  >  16403 Len=181"
"82","0.000045","1.2.247.10","1.1.246.154","UDP","227","16403  >  16403 Len=181"
"83","0.000046","1.1.174.17","1.2.174.112","UDP","292","16403  >  16403 Len=246"
"84","0.000047","1.1.240.251","1.2.241.89","UDP","292","16403  >  16403 Len=246"
"85","0.000048","1.1.69.83","1.2.69.220","UDP","292","16403  >  16403 Len=246"
"86","0.000049","1.2.107.29","1.1.222.171","UDP","742","16403  >  16403 Len=696"
"87","0.000050","1.2.71.57","1.1.242.204","UDP","227","16403  >  16403 Len=181"
"88","0.000050","1.2.136.130","1.1.60.24","UDP","227","16403  >  16403 Len=181"
"89","0.000050","1.1.174.183","1.2.27.25","UDP","976","16403  >  16403 Len=930"
"90","0.000051","1.1.167.43","1.2.19.150","UDP","292","16403  >  16403 Len=246"
"91","0.000051","1.2.226.228","1.1.226.134","UDP","227","16403  >  16403 Len=181"
"92","0.000053","1.1.127.66","1.2.127.174","UDP","292","16403  >  16403 Len=246"
"93","0.000053","1.2.103.235","1.1.211.127","UDP","742","16403  >  16403 Len=696"
"94","0.000055","1.1.83.118","1.2.83.226","UDP","976","16403  >  16403 Len=930"
"95","0.000055","1.1.177.118","1.2.177.228","UDP","292","16403  >  16403 Len=246"
"96","0.000057","1.1.97.166","1.2.98.4","UDP","976","16403  >  16403 Len=930"
"97","0.000057","1.2.250.224","1.1.250.130","UDP","227","16403  >  16403 Len=181"
"98","0.000058","1.1.217.117","1.2.217.227","UDP","292","16403  >  16403 Len=246"
"99","0.000058","1.2.102.20","1.1.101.182","UDP","742","16403  >  16403 Len=696"
"100","0.000058","1.1.89.134","1.2.237.242","UDP","976","16403  >  16403 Len=930"
"101","0.000059","1.1.22.33","1.2.23.28","UDP","292","16403  >  16403 Len=246"
"102","0.000059","1.1.215.98","1.2.215.223","UDP","292","16403  >  16403 Len=246"
"103","0.000060","1.1.242.5","1.2.70.115","UDP","292","16403  >  16403 Len=246"
"104","0.000060","1.1.102.203","1.2.103.41","UDP","292","16403  >  16403 Len=246"
"105","0.000060","1.1.123.219","1.2.200.71","UDP","292","16403  >  16403 Len=246"
"106","0.000062","1.2.32.213","1.1.32.101","UDP","742","16403  >  16403 Len=696"
"107","0.000063","1.1.122.49","1.2.123.54","UDP","976","16403  >  16403 Len=930"
"108","0.000063","1.1.61.194","1.2.138.59","UDP","292","16403  >  16403 Len=246"
"109","0.000064","1.1.184.196","1.2.13.51","UDP","976","16403  >  16403 Len=930"
"110","0.000065","1.2.49.155","1.1.133.34","UDP","227","16403  >  16403 Len=181"
"111","0.000065","1.1.17.215","1.2.18.53","UDP","292","16403  >  16403 Len=246"
"112","0.000065","1.1.109.248","1.2.218.248","UDP","292","16403  >  16403 Len=246"
"113","0.000065","1.1.196.186","1.2.197.25","UDP","292","16403  >  16403 Len=246"
"114","0.000066","1.1.226.210","1.2.227.63","UDP","976","16403  >  16403 Len=930"
"115","0.000067","1.1.227.105","1.2.227.200","UDP","292","16403  >  16403 Len=246"
"116","0.000067","1.1.62.50","1.2.62.175","UDP","292","16403  >  16403 Len=246"
"117","0.000067","1.1.136.248","1.2.137.100","UDP","292","16403  >  16403 Len=246"
"118","0.000068","1.1.248.142","1.2.77.24","UDP","292","16403  >  16403 Len=246"
"119","0.000068","1.1.125.68","1.2.125.160","UDP","292","16403  >  16403 Len=246"
"120","0.000069","1.1.169.144","1.2.170.134","UDP","426","16403  >  16403 Len=380"
"121","0.000069","1.2.64.31","1.1.139.179","UDP","227","16403  >  16403 Len=181"
"122","0.000070","1.1.218.12","1.2.218.106","UDP","292","16403  >  16403 Len=246"
"123","0.000070","1.1.56.28","1.2.56.136","UDP","292","16403  >  16403 Len=246"
"124","0.000071","1.1.212.100","1.2.97.94","UDP","976","16403  >  16403 Len=930"
"125","0.000072","1.1.8.152","1.2.189.4","UDP","426","16403  >  16403 Len=380"
"126","0.000072","1.1.40.119","1.2.156.226","UDP","292","16403  >  16403 Len=246"
"127","0.000072","1.2.137.6","1.1.143.250","UDP","227","16403  >  16403 Len=181"
"128","0.000073","1.1.235.3","1.2.235.111","UDP","292","16403  >  16403 Len=246"
"129","0.000073","1.2.214.16","1.1.97.163","UDP","227","16403  >  16403 Len=181"
"130","0.000073","1.1.156.127","1.2.40.254","UDP","292","16403  >  16403 Len=246"
"131","0.000073","1.1.239.178","1.2.232.27","UDP","292","16403  >  16403 Len=246"
"132","0.000074","1.1.142.49","1.2.59.80","UDP","292","16403  >  16403 Len=246"
"133","0.000074","1.1.160.147","1.2.21.12","UDP","292","16403  >  16403 Len=246"
"134","0.000076","1.2.11.174","1.1.191.50","UDP","227","16403  >  16403 Len=181"
"135","0.000077","1.1.219.101","1.2.111.212","UDP","976","16403  >  16403 Len=930"
"136","0.000077","1.1.144.123","1.2.36.247","UDP","292","16403  >  16403 Len=246"
"137","0.000078","1.1.132.159","1.2.132.253","UDP","292","16403  >  16403 Len=246"
"138","0.000078","1.1.42.139","1.2.43.6","UDP","292","16403  >  16403 Len=246"
"139","0.000078","1.1.231.108","1.2.231.202","UDP","292","16403  >  16403 Len=246"
"140","0.000078","1.1.251.18","1.2.79.125","UDP","292","16403  >  16403 Len=246"
"141","0.000079","1.1.44.135","1.2.44.247","UDP","292","16403  >  16403 Len=246"
"142","0.000079","1.1.251.43","1.2.251.167","UDP","292","16403  >  16403 Len=246"
"143","0.000079","1.1.66.245","1.2.67.83","UDP","292","16403  >  16403 Len=246"
"144","0.000080","1.1.89.9","1.2.89.103","UDP","292","16403  >  16403 Len=246"
"145","0.000079","1.2.55.244","1.1.55.150","UDP","742","16403  >  16403 Len=696"
"146","0.000080","1.2.224.61","1.1.83.207","UDP","227","16403  >  16403 Len=181"
"147","0.000080","1.1.164.225","1.2.165.231","UDP","292","16403  >  16403 Len=246"
"148","0.000080","1.1.160.245","1.2.161.83","UDP","292","16403  >  16403 Len=246"
"149","0.000081","1.1.255.74","1.2.255.168","UDP","292","16403  >  16403 Len=246"
"150","0.000083","1.1.8.66","1.2.8.175","UDP","976","16403  >  16403 Len=930"
"151","0.000084","1.1.22.86","1.2.162.210","UDP","292","16403  >  16403 Len=246"
"152","0.000084","1.1.22.148","1.2.163.0","UDP","976","16403  >  16403 Len=930"
"153","0.000085","1.1.110.195","1.2.111.47","UDP","292","16403  >  16403 Len=246"
"154","0.000085","1.1.81.137","1.2.230.130","UDP","292","16403  >  16403 Len=246"
"155","0.000086","1.1.82.70","1.2.82.194","UDP","292","16403  >  16403 Len=246"
"156","0.000086","1.2.11.58","1.1.10.220","UDP","227","16403  >  16403 Len=181"
"157","0.000086","1.1.152.61","1.2.152.155","UDP","292","16403  >  16403 Len=246"
"158","0.000086","1.2.237.166","1.1.237.72","UDP","227","16403  >  16403 Len=181"
"159","0.000086","1.1.30.17","1.2.170.127","UDP","292","16403  >  16403 Len=246"
"160","0.000087","1.2.166.243","1.1.166.122","UDP","227","16403  >  16403 Len=181"
"161","0.000087","1.2.22.16","1.1.21.160","UDP","227","16403  >  16403 Len=181"
"162","0.000087","1.1.205.196","1.2.122.51","UDP","976","16403  >  16403 Len=930"
"163","0.000088","1.2.155.0","1.1.154.126","UDP","227","16403  >  16403 Len=181"
"164","0.000088","1.1.50.246","1.2.51.111","UDP","976","16403  >  16403 Len=930"
"165","0.000089","1.1.81.191","1.2.230.206","UDP","292","16403  >  16403 Len=246"
"166","0.000089","1.1.162.35","1.2.22.147","UDP","292","16403  >  16403 Len=246"
"167","0.000089","1.1.94.240","1.2.235.243","UDP","292","16403  >  16403 Len=246"
"168","0.000090","1.1.194.91","1.2.118.204","UDP","976","16403  >  16403 Len=930"
"169","0.000091","1.1.15.206","1.2.164.61","UDP","292","16403  >  16403 Len=246"
"170","0.000091","1.1.28.162","1.2.29.28","UDP","292","16403  >  16403 Len=246"
"171","0.000092","1.1.201.77","1.2.125.188","UDP","426","16403  >  16403 Len=380"
"172","0.000092","1.2.1.185","1.1.1.91","UDP","227","16403  >  16403 Len=181"
"173","0.000093","1.2.58.114","1.1.142.4","UDP","227","16403  >  16403 Len=181"
"174","0.000093","1.1.213.102","1.2.97.213","UDP","976","16403  >  16403 Len=930"
"175","0.000094","1.1.117.111","1.2.117.220","UDP","292","16403  >  16403 Len=246"
"176","0.000094","1.1.6.237","1.2.8.4","UDP","292","16403  >  16403 Len=246"
"177","0.000094","1.1.160.181","1.2.161.193","UDP","292","16403  >  16403 Len=246"
"178","0.000095","1.1.241.42","1.2.241.148","UDP","292","16403  >  16403 Len=246"
"179","0.000095","1.1.179.124","1.2.7.231","UDP","292","16403  >  16403 Len=246"
"180","0.000097","1.1.239.31","1.2.91.142","UDP","976","16403  >  16403 Len=930"
"181","0.000098","1.1.84.94","1.2.224.202","UDP","292","16403  >  16403 Len=246"
"182","0.000098","1.1.52.88","1.2.52.196","UDP","292","16403  >  16403 Len=246"
"183","0.000098","1.1.143.181","1.2.136.50","UDP","292","16403  >  16403 Len=246"
"184","0.000098","1.1.130.71","1.2.130.165","UDP","292","16403  >  16403 Len=246"
"185","0.000099","1.1.75.97","1.2.75.191","UDP","292","16403  >  16403 Len=246"
"186","0.000099","1.1.7.224","1.2.8.62","UDP","292","16403  >  16403 Len=246"
"187","0.000100","1.1.138.164","1.2.139.2","UDP","976","16403  >  16403 Len=930"
"188","0.000101","1.1.76.157","1.2.77.175","UDP","292","16403  >  16403 Len=246"
"189","0.000101","1.1.91.101","1.2.91.207","UDP","292","16403  >  16403 Len=246"
"190","0.000101","1.1.165.173","1.2.18.15","UDP","292","16403  >  16403 Len=246"
"191","0.000102","1.2.22.86","1.1.161.202","UDP","227","16403  >  16403 Len=181"
"192","0.000102","1.1.70.168","1.2.71.6","UDP","292","16403  >  16403 Len=246"
"193","0.000103","1.1.234.84","1.2.94.195","UDP","976","16403  >  16403 Len=930"
"194","0.000104","1.1.94.214","1.2.235.65","UDP","292","16403  >  16403 Len=246"
"195","0.000104","1.1.108.19","1.2.216.130","UDP","292","16403  >  16403 Len=246"
"196","0.000104","1.2.76.152","1.1.255.166","UDP","227","16403  >  16403 Len=181"
"197","0.000104","1.1.103.90","1.2.103.202","UDP","976","16403  >  16403 Len=930"
"198","0.000105","1.1.209.33","1.2.209.127","UDP","292","16403  >  16403 Len=246"
"199","0.000106","1.1.73.68","1.2.73.180","UDP","292","16403  >  16403 Len=246"
"200","0.000106","1.2.54.36","1.1.53.178","UDP","227","16403  >  16403 Len=181"
"201","0.000107","1.2.162.116","1.1.162.22","UDP","227","16403  >  16403 Len=181"
"202","0.000106","1.1.153.251","1.2.154.254","UDP","976","16403  >  16403 Len=930"
"203","0.000107","1.1.253.143","1.2.73.241","UDP","292","16403  >  16403 Len=246"
"204","0.000107","1.1.108.68","1.2.108.162","UDP","292","16403  >  16403 Len=246"
"205","0.000108","1.1.113.38","1.2.113.147","UDP","426","16403  >  16403 Len=380"
"206","0.000108","1.2.214.60","1.1.213.209","UDP","227","16403  >  16403 Len=181"
"207","0.000108","1.1.110.220","1.2.111.241","UDP","426","16403  >  16403 Len=380"
"208","0.000108","1.2.107.16","1.1.222.147","UDP","227","16403  >  16403 Len=181"
"209","0.000109","1.2.188.87","1.1.179.91","UDP","227","16403  >  16403 Len=181"
"210","0.000111","1.1.79.43","1.2.251.167","UDP","292","16403  >  16403 Len=246"
"211","0.000111","1.2.86.251","1.1.86.142","UDP","227","16403  >  16403 Len=181"
"212","0.000113","1.1.10.132","1.2.10.226","UDP","292","16403  >  16403 Len=246"
"213","0.000114","1.1.209.122","1.2.209.247","UDP","292","16403  >  16403 Len=246"
"214","0.000116","1.2.235.133","1.1.235.22","UDP","227","16403  >  16403 Len=181"
"215","0.000116","1.1.149.72","1.2.149.166","UDP","976","16403  >  16403 Len=930"
"216","0.000117","1.1.52.81","1.2.129.89","UDP","292","16403  >  16403 Len=246"
"217","0.000117","1.1.211.51","1.2.103.146","UDP","292","16403  >  16403 Len=246"
"218","0.000117","1.1.51.152","1.2.128.13","UDP","426","16403  >  16403 Len=380"
"219","0.000118","1.1.37.127","1.2.38.145","UDP","292","16403  >  16403 Len=246"
"220","0.000119","1.1.230.225","1.2.231.78","UDP","292","16403  >  16403 Len=246"
"221","0.000120","1.1.182.202","1.2.183.58","UDP","292","16403  >  16403 Len=246"
"222","0.000121","1.1.76.235","1.2.77.101","UDP","292","16403  >  16403 Len=246"
"223","0.000121","1.1.198.35","1.2.198.126","UDP","292","16403  >  16403 Len=246"
"224","0.000123","1.1.246.76","1.2.246.198","UDP","292","16403  >  16403 Len=246"
"225","0.000123","1.1.215.253","1.2.208.91","UDP","292","16403  >  16403 Len=246"
"226","0.000124","1.1.149.165","1.2.34.16","UDP","292","16403  >  16403 Len=246"
"227","0.000125","1.1.172.47","1.2.172.141","UDP","292","16403  >  16403 Len=246"
"228","0.000126","1.1.228.155","1.2.228.249","UDP","292","16403  >  16403 Len=246"
"229","0.000126","1.2.179.32","1.1.6.191","UDP","742","16403  >  16403 Len=696"
"230","0.000128","1.1.164.81","1.2.165.67","UDP","976","16403  >  16403 Len=930"
"231","0.000129","1.1.109.230","1.2.218.254","UDP","292","16403  >  16403 Len=246"
"232","0.000129","1.1.13.130","1.2.13.238","UDP","292","16403  >  16403 Len=246"
"233","0.000130","1.2.241.181","1.1.241.73","UDP","742","16403  >  16403 Len=696"
"234","0.000131","1.1.124.134","1.2.125.0","UDP","976","16403  >  16403 Len=930"
"235","0.000132","1.1.214.138","1.2.214.246","UDP","292","16403  >  16403 Len=246"
"236","0.000133","1.1.250.137","1.2.79.175","UDP","976","16403  >  16403 Len=930"
"237","0.000134","1.1.170.187","1.2.171.26","UDP","976","16403  >  16403 Len=930"
"238","0.000135","1.1.251.187","1.2.228.25","UDP","292","16403  >  16403 Len=246"
"239","0.000135","1.1.197.27","1.2.197.121","UDP","426","16403  >  16403 Len=380"
"240","0.000135","1.1.222.35","1.2.106.133","UDP","292","16403  >  16403 Len=246"
"241","0.000135","1.1.106.44","1.2.223.64","UDP","292","16403  >  16403 Len=246"
"242","0.000137","1.1.156.73","1.2.156.181","UDP","292","16403  >  16403 Len=246"
"243","0.000137","1.2.118.170","1.1.118.60","UDP","742","16403  >  16403 Len=696"
"244","0.000137","1.1.198.84","1.2.115.98","UDP","292","16403  >  16403 Len=246"
"245","0.000138","1.2.151.27","1.1.150.22","UDP","227","16403  >  16403 Len=181"
"246","0.000138","1.1.44.206","1.2.153.59","UDP","292","16403  >  16403 Len=246"
"247","0.000139","1.1.96.217","1.2.213.88","UDP","292","16403  >  16403 Len=246"
"248","0.000139","1.1.182.145","1.2.182.239","UDP","292","16403  >  16403 Len=246"
"249","0.000141","1.1.112.224","1.2.197.108","UDP","976","16403  >  16403 Len=930"
"250","0.000142","1.2.69.43","1.1.240.190","UDP","227","16403  >  16403 Len=181"
"251","0.000142","1.1.122.211","1.2.123.69","UDP","976","16403  >  16403 Len=930"
"252","0.000143","1.1.148.18","1.2.148.112","UDP","292","16403  >  16403 Len=246"
"253","0.000143","1.2.169.103","1.1.168.251","UDP","227","16403  >  16403 Len=181"
"254","0.000143","1.1.11.155","1.2.12.153","UDP","292","16403  >  16403 Len=246"
"255","0.000144","1.1.31.247","1.2.148.114","UDP","292","16403  >  16403 Len=246"
"256","0.000144","1.1.129.181","1.2.54.172","UDP","292","16403  >  16403 Len=246"
"257","0.000146","1.2.68.248","1.1.240.129","UDP","227","16403  >  16403 Len=181"
"258","0.000146","1.1.207.213","1.2.124.67","UDP","976","16403  >  16403 Len=930"
"259","0.000147","1.1.42.57","1.2.42.169","UDP","976","16403  >  16403 Len=930"
"260","0.000148","1.1.218.250","1.2.111.101","UDP","292","16403  >  16403 Len=246"
"261","0.000148","1.2.79.161","1.1.251.53","UDP","227","16403  >  16403 Len=181"
"262","0.000148","1.1.7.142","1.2.7.250","UDP","292","16403  >  16403 Len=246"
"263","0.000149","1.1.37.86","1.2.37.180","UDP","292","16403  >  16403 Len=246"
"264","0.000149","1.1.141.176","1.2.142.14","UDP","292","16403  >  16403 Len=246"
"265","0.000150","1.1.48.90","1.2.48.201","UDP","292","16403  >  16403 Len=246"
"266","0.000150","1.1.210.244","1.2.211.96","UDP","292","16403  >  16403 Len=246"
"267","0.000150","1.1.75.173","1.2.248.42","UDP","292","16403  >  16403 Len=246"
"268","0.000151","1.1.219.212","1.2.112.67","UDP","292","16403  >  16403 Len=246"
"269","0.000152","1.2.195.27","1.1.194.36","UDP","227","16403  >  16403 Len=181"
"270","0.000152","1.1.24.69","1.2.172.191","UDP","292","16403  >  16403 Len=246"
"271","0.000153","1.1.52.199","1.2.53.50","UDP","292","16403  >  16403 Len=246"
"272","0.000154","1.1.98.9","1.2.98.103","UDP","292","16403  >  16403 Len=246"
"273","0.000154","1.1.26.227","1.2.27.65","UDP","292","16403  >  16403 Len=246"
"274","0.000154","1.2.33.69","1.1.32.231","UDP","742","16403  >  16403 Len=696"
"275","0.000154","1.2.133.94","1.1.48.80","UDP","227","16403  >  16403 Len=181"
"276","0.000155","1.2.137.22","1.1.60.169","UDP","227","16403  >  16403 Len=181"
"277","0.000157","1.2.161.209","1.1.161.99","UDP","227","16403  >  16403 Len=181"
"278","0.000157","1.2.112.199","1.1.196.78","UDP","227","16403  >  16403 Len=181"
"279","0.000157","1.1.114.133","1.2.198.242","UDP","976","16403  >  16403 Len=930"
"280","0.000158","1.1.130.155","1.2.130.249","UDP","292","16403  >  16403 Len=246"
"281","0.000158","1.1.83.145","1.2.224.9","UDP","292","16403  >  16403 Len=246"
"282","0.000158","1.1.45.30","1.2.46.40","UDP","292","16403  >  16403 Len=246"
"283","0.000159","1.2.75.165","1.1.74.141","UDP","227","16403  >  16403 Len=181"
"284","0.000160","1.2.71.219","1.1.71.111","UDP","227","16403  >  16403 Len=181"
"285","0.000161","1.1.162.194","1.2.163.184","UDP","976","16403  >  16403 Len=930"
"286","0.000162","1.1.14.122","1.2.15.96","UDP","292","16403  >  16403 Len=246"
"287","0.000162","1.2.147.172","1.1.39.62","UDP","227","16403  >  16403 Len=181"
"288","0.000162","1.1.248.218","1.2.249.203","UDP","292","16403  >  16403 Len=246"
"289","0.000162","1.2.90.77","1.1.89.70","UDP","227","16403  >  16403 Len=181"
"290","0.000163","1.2.6.113","1.1.6.19","UDP","227","16403  >  16403 Len=181"
"291","0.000163","1.1.180.233","1.2.1.253","UDP","976","16403  >  16403 Len=930"
"292","0.000164","1.1.188.211","1.2.189.232","UDP","292","16403  >  16403 Len=246"
"293","0.000164","1.2.108.112","1.1.108.18","UDP","227","16403  >  16403 Len=181"
"294","0.000166","1.2.60.31","1.1.143.176","UDP","227","16403  >  16403 Len=181"
"295","0.000166","1.2.97.124","1.1.97.16","UDP","227","16403  >  16403 Len=181"
"296","0.000166","1.1.51.146","1.2.52.0","UDP","976","16403  >  16403 Len=930"
"297","0.000167","1.1.81.241","1.2.82.94","UDP","292","16403  >  16403 Len=246"
"298","0.000167","1.1.93.54","1.2.93.148","UDP","292","16403  >  16403 Len=246"
"299","0.000167","1.2.152.128","1.1.152.20","UDP","227","16403  >  16403 Len=181"
"300","0.000168","1.2.27.165","1.1.27.71","UDP","227","16403  >  16403 Len=181"
"301","0.000168","1.2.254.246","1.1.254.152","UDP","227","16403  >  16403 Len=181"
"302","0.000168","1.1.97.70","1.2.97.178","UDP","292","16403  >  16403 Len=246"
"303","0.000169","1.1.183.109","1.2.183.217","UDP","292","16403  >  16403 Len=246"
"304","0.000169","1.1.56.246","1.2.57.84","UDP","292","16403  >  16403 Len=246"
"305","0.000170","1.2.212.160","1.1.212.52","UDP","227","16403  >  16403 Len=181"
"306","0.000171","1.1.208.23","1.2.101.31","UDP","976","16403  >  16403 Len=930"
"307","0.000172","1.1.253.145","1.2.73.254","UDP","292","16403  >  16403 Len=246"
"308","0.000172","1.1.71.133","1.2.243.230","UDP","292","16403  >  16403 Len=246"
"309","0.000172","1.1.92.113","1.2.93.122","UDP","426","16403  >  16403 Len=380"
"310","0.000172","1.2.55.18","1.1.130.164","UDP","227","16403  >  16403 Len=181"
"311","0.000173","1.1.42.128","1.2.158.234","UDP","292","16403  >  16403 Len=246"
"312","0.000174","1.1.29.53","1.2.29.175","UDP","292","16403  >  16403 Len=246"
"313","0.000174","1.2.245.104","1.1.245.10","UDP","227","16403  >  16403 Len=181"
"314","0.000174","1.1.191.119","1.2.191.227","UDP","292","16403  >  16403 Len=246"
"315","0.000175","1.1.149.74","1.2.149.182","UDP","292","16403  >  16403 Len=246"
"316","0.000175","1.1.0.87","1.2.0.192","UDP","292","16403  >  16403 Len=246"
"317","0.000175","1.1.26.6","1.2.26.98","UDP","292","16403  >  16403 Len=246"
